PRODUCTIONDATE_DAY_LOC,SHIFT_NAME,LINE_NAME,CO_TYPE,CREW_ID,SIZE_TYPE,EFFECTIVE_RUNTIME,GOOD_PRODUCTION_QTY,REJECT_PRODUCTION_QTY,RUN_TIME,PRODUCTION_ORDER_RATE,INEFFICIENT_FLAG,NO_PRODUCT,DEFECTION_RATE
2025-05-21,Afternoon-2,MKBC1002,Material_Filament,B,Classic Clean 100,261.8504436,20360,626,267,78.9,0,0,0.029829410082912417
2025-05-21,Afternoon-2,MKBC1101,Material_Filament,B,Classic Clean 100,402.382763,31448,638,404,78.9,0,0,0.01988406158449168
2025-05-21,Afternoon-2,MKBC1102,Material_Handle,B,EcoFresh Plus,375.5813953,32000,458,377,172.0,0,0,0.01411054285538234
2025-05-21,Afternoon-2,MKBC1201,Material_Handle,B,Junior Sparkle (Ages 2+),287.2093023,24400,481,289,172.0,0,0,0.019332020417185805
2025-05-21,Afternoon-2,MKBC1202,Tooling,B,Classic White 110,380.2281369,29700,494,382,78.9,0,0,0.016360866397297478
2025-05-21,Afternoon-2,MKBC1301,Material_Handle,B,Advanced Hydro-Clean,324.0,8100,428,337,25.0,0,0,0.05018761726078799
2025-05-21,Afternoon-2,MKFX2101,Material_Filament,B,Classic Clean 100,127.756654,10080,203,129,78.9,0,0,0.019741320626276378
2025-05-21,Afternoon-2,MKFX2102,Material_Filament,B,Classic Clean 100,434.3726236,33972,472,436,78.9,0,0,0.013703402624549995
2025-05-21,Afternoon-2,MKTU2001,Material_Handle,B,PureMint Fresh,420.0,10500,57,421,50.0,0,0,0.005399261153736857
2025-05-21,Afternoon-2,MKTU2002,Material_Handle,B,PureMint Fresh,400.0,10000,52,400,50.0,0,0,0.005173099880620772
2025-05-21,Afternoon-2,MKTU2003,Material_Handle,B,EcoSoft Classic,341.3284133,9250,285,396,54.2,0,0,0.029889879391714735
2025-05-21,Afternoon-2,MKTU2004,Material_Filament,B,Zenith GreenClean,336.444963,8650,285,403,25.71,0,0,0.0318970341354225
2025-05-21,Afternoon-2,MKTU2005,Material_Handle,B,GreenClean Pro,345.6790123,8400,247,348,24.3,0,0,0.028564820168844686
2025-05-21,Afternoon-2,MKZA1401,Material_Filament,B,ActiveClean Guard,390.2985075,26150,140,392,67.0,0,0,0.005325218714340053
2025-05-21,Afternoon-2,MKZA1501,Material_Handle,B,Super Soft Pro,327.819997,22000,899,334,67.11,0,0,0.03925935630376872
2025-05-21,Afternoon-2,MKZA1502,Material_Handle,B,Super Soft Pro,319.6244971,21150,757,324,134.22,0,0,0.03455516501574839
2025-05-21,Afternoon-2,MKZA1601,Material_Handle,B,Precision Grip 2.0,46.26865672,6400,247,47,67.0,0,0,0.03715962088160072
2025-05-21,Afternoon-2,MKZA1602,Material_Handle,B,Deep Action White,352.9411765,18000,458,358,102.0,0,0,0.02481308917542529
2025-05-21,Afternoon-2,MKZA1702,Material_Handle,B,Deep Action White,327.4509804,16700,541,330,51.0,0,0,0.03137869033118729
2025-05-21,Afternoon-2,MKZA1801,Material_Handle,B,Total Action Model S,411.9402985,27300,296,416,67.0,0,0,0.010726192201768372
2025-05-21,Afternoon-2,MKZA1802,Material_Handle,B,Total Action Model S,370.1492537,24500,585,373,67.0,0,0,0.02332070958740283
2025-05-21,Day-1,MAFT2201,Material_Handle,A,Renew 360,338.0,8112,616,361,24.0,0,0,0.07057745187901009
2025-05-21,Day-1,MAFT2203,Material_Handle,A,Renew 360,294.0,7056,443,315,24.0,0,0,0.059074543272436324
2025-05-21,Day-1,MHPT2301,Material_Handle,A,Deep Action White,437.5,20700,339,438,48.0,0,0,0.01611293312419792
2025-05-21,Day-1,MHPT2302,Material_Handle,A,Deep Action White,422.9166667,20000,275,424,48.0,0,0,0.013563501849568433
2025-05-21,Day-1,MHPT2303,Material_Handle,A,Total Action Model S,427.2863568,28200,236,429,133.4,0,0,0.00829933886622591
2025-05-21,Day-1,MHPT2304,Material_Filament,A,Total Defense Shield,407.0297657,25408,72,408,63.16,0,0,0.00282574568288854
2025-05-21,Day-1,MHPT2305,Bundle_Material,A,Total Defense Shield,406.9031032,25700,384,408,63.16,0,0,0.014721668455758318
2025-05-21,Day-1,MHPT2306,Material_Filament,A,Total Defense Shield,470.7409753,29432,211,471,63.16,0,0,0.007118037985359107
2025-05-21,Day-1,MHPT2307,UNKNOWN,A,Total Defense Shield,427.7390754,26716,525,429,63.16,0,0,0.019272420248889543
2025-05-21,Day-1,MKBC0101,Bundle_Material,A,Kids FunBrush (Tandy),387.2093023,33000,595,263,86.0,0,0,0.01771096889418068
2025-05-21,Day-1,MKBC0101,Material_Handle,A,Kids FunBrush (Tandy),0.0,0,0,126,86.0,0,1,
2025-05-21,Day-1,MKBC0102,Material_Filament,A,Pro-Shield Complete,287.4692875,23100,334,290,244.2,0,0,0.014252795084065887
2025-05-21,Day-1,MKBC0201,Material_Handle,A,EcoFresh Plus,393.2322054,33400,120,402,171.4,0,0,0.003579952267303103
2025-05-21,Day-1,MKBC0202,Material_Filament,A,Pro-Clean 5000,346.4373464,27900,323,369,162.8,0,0,0.011444566488325125
2025-05-21,Day-1,MKBC0301,Bundle_Material,A,Total Defense Shield,349.7084918,27292,570,369,78.9,0,0,0.020457971430622352
2025-05-21,Day-1,MKBC0302,Material_Filament,A,Total Defense Shield,343.0418251,26766,116,363,157.8,0,0,0.004315155122386727
2025-05-21,Day-1,MKBC0401,Material_Filament,A,Zenith Active,0.0,0,180,2,81.43,1,0,1.0
2025-05-21,Day-1,MKBC0402,Material_Filament,A,Zenith Active,404.0279995,32600,124,405,162.86,0,0,0.003789267815670456
2025-05-21,Day-1,MKBC0501,Material_Filament,A,Pro-Clean 5000,339.0663391,27300,255,342,162.8,0,0,0.009254218835057159
2025-05-21,Day-1,MKBC0601,Material_Filament,A,Total Defense Shield,364.0557668,28424,154,365,157.8,0,0,0.005388760585065435
2025-05-21,Day-1,MKBC0602,Material_Filament,A,Total Defense Shield,402.382763,31448,363,403,78.9,0,0,0.011411147087485462
2025-05-21,Day-1,MKBC0701,Material_Handle,A,Junior Sparkle (Ages 2+),408.1395349,34800,276,409,172.0,0,0,0.00786862812179268
2025-05-21,Day-1,MKBC0702,Material_Handle,A,Junior Sparkle (Ages 2+),434.8837209,37400,425,436,86.0,0,0,0.011235955056179775
2025-05-21,Day-1,MKBC0901,Material_Filament,A,Total Defense Shield,344.9429658,26916,513,346,78.9,0,0,0.018702832768237997
2025-05-21,Day-1,MKBC0902,Bundle_Material,A,Total Defense Shield,383.269962,29940,317,385,78.9,0,0,0.010476914433023763
2025-05-21,Day-1,MKBC1001,Material_Handle,A,Defense Action Pro,416.6666667,24700,180,418,120.0,0,0,0.007234726688102894
2025-05-21,Day-1,MKBC1002,Material_Filament,A,Classic Clean 100,420.3295311,32864,217,422,78.9,0,0,0.006559656600465524
2025-05-21,Day-1,MKBC1101,Material_Filament,A,Classic Clean 100,408.8212928,31956,541,410,78.9,0,0,0.016647690556051326
2025-05-21,Day-1,MKBC1102,Material_Handle,A,EcoFresh Plus,401.1627907,34200,299,403,172.0,0,0,0.00866691788167773
2025-05-21,Day-1,MKBC1201,Material_Handle,A,Junior Sparkle (Ages 2+),352.3255814,30000,203,353,86.0,0,0,0.0067211866370890305
2025-05-21,Day-1,MKBC1202,Tooling,A,Classic White 110,367.5538657,28700,439,369,78.9,0,0,0.015065719482480524
2025-05-21,Day-1,MKBC1301,Material_Handle,A,Advanced Hydro-Clean,180.0,7800,545,192,25.0,0,0,0.06530856800479329
2025-05-21,Day-1,MKFX2101,Material_Filament,A,Classic Clean 100,402.382763,31448,172,404,78.9,0,0,0.005439595192915876
2025-05-21,Day-1,MKFX2102,Material_Filament,A,Classic Clean 100,415.1584284,32456,673,419,78.9,0,0,0.020314528056989346
2025-05-21,Day-1,MKTU2001,Material_Handle,A,PureMint Fresh,376.0,9400,511,378,25.0,0,0,0.05155887397840783
2025-05-21,Day-1,MKTU2002,Material_Handle,A,PureMint Fresh,360.0,9000,356,363,50.0,0,0,0.03805044890979051
2025-05-21,Day-1,MKTU2003,Material_Handle,A,EcoSoft Classic,313.6531365,8500,183,364,27.1,0,0,0.021075665092709892
2025-05-21,Day-1,MKTU2004,Material_Filament,A,Zenith GreenClean,328.6658888,8450,203,377,51.42,0,0,0.023460071651450365
2025-05-21,Day-1,MKTU2005,Material_Handle,A,GreenClean Pro,329.218107,8000,504,351,24.3,0,0,0.059266227657572904
2025-05-21,Day-1,MKTU2006,Material_Handle,A,PureMint Fresh,308.0,7700,387,312,25.0,0,0,0.047854581426981575
2025-05-21,Day-1,MKZA1401,Material_Filament,A,ActiveClean Guard,328.358209,21700,202,330,134.0,0,0,0.00922290201808054
2025-05-21,Day-1,MKZA1402,Material_Handle,A,ActiveClean Model X,329.153605,20700,142,330,127.6,0,0,0.0068131657230592075
2025-05-21,Day-1,MKZA1501,Material_Handle,A,Super Soft Pro,287.5875428,19300,423,289,67.11,0,0,0.021447041525122952
2025-05-21,Day-1,MKZA1502,Material_Handle,A,Super Soft Pro,239.9046342,16100,424,245,134.22,0,0,0.025659646574679253
2025-05-21,Day-1,MKZA1601,Material_Handle,A,Precision Grip 2.0,200.0,13400,483,202,67.0,0,0,0.0347907512785421
2025-05-21,Day-1,MKZA1602,Material_Handle,A,Deep Action White,247.0588235,12600,576,250,102.0,0,0,0.04371584699453552
2025-05-21,Day-1,MKZA1702,Material_Handle,A,Deep Action White,343.1372549,17500,296,344,51.0,0,0,0.01663295122499438
2025-05-21,Day-1,MKZA1801,Material_Handle,A,Total Action Model S,388.0597015,26000,578,390,134.0,0,0,0.021747309805101964
2025-05-21,Day-1,MKZA1802,Material_Handle,A,Total Action Model S,343.2835821,22700,587,346,67.0,0,0,0.025207197148623697
2025-05-21,Night-3,MAFT2201,Material_Filament,C,Renew 360,315.3333333,7568,392,235,24.0,0,0,0.04924623115577889
2025-05-21,Night-3,MAFT2201,Material_Handle,C,Renew 360,0.0,0,0,99,24.0,0,1,
2025-05-21,Night-3,MAFT2203,Material_Handle,C,Renew 360,312.2083333,7493,611,331,48.0,0,0,0.07539486673247779
2025-05-21,Night-3,MAFT2204,Material_Handle,C,Renew 360,354.0,8496,274,375,24.0,0,0,0.031242873432155073
2025-05-21,Night-3,MHPT2301,Material_Handle,C,Deep Action White,385.4166667,18500,436,386,48.0,0,0,0.02302492606675116
2025-05-21,Night-3,MHPT2302,Material_Handle,C,Deep Action White,425.0,20100,458,427,48.0,0,0,0.02227843175406168
2025-05-21,Night-3,MHPT2303,Material_Handle,C,Total Action Model S,413.7931034,27300,536,415,133.4,0,0,0.019255640178186522
2025-05-21,Night-3,MHPT2304,Material_Filament,C,Total Defense Shield,421.4059531,26316,366,423,63.16,0,0,0.013717112660220373
2025-05-21,Night-3,MHPT2305,Bundle_Material,C,Total Defense Shield,435.6554782,27216,64,437,63.16,0,0,0.002346041055718475
2025-05-21,Night-3,MHPT2306,Material_Filament,C,Total Defense Shield,438.8220393,27416,312,439,63.16,0,0,0.011252163877668782
2025-05-21,Night-3,MHPT2307,UNKNOWN,C,Total Defense Shield,416.529449,26008,463,418,63.16,0,0,0.017490839031392844
2025-05-21,Night-3,MKBC0101,Material_Handle,C,Ocean Explorer (Ages 6+),350.0,29800,192,377,172.0,0,0,0.0064017071218991735
2025-05-21,Night-3,MKBC0102,Material_Filament,C,Pro-Shield Complete,230.958231,18800,630,306,162.8,0,0,0.03242408646423057
2025-05-21,Night-3,MKBC0201,Material_Handle,C,EcoFresh Plus,408.4014002,34700,407,418,171.4,0,0,0.011593129575298374
2025-05-21,Night-3,MKBC0202,Material_Filament,C,Pro-Clean 5000,383.2923833,30900,136,406,162.8,0,0,0.004382007990720454
2025-05-21,Night-3,MKBC0301,Bundle_Material,C,Total Defense Shield,392.9024081,31000,437,394,78.9,0,0,0.013900817508031937
2025-05-21,Night-3,MKBC0302,Material_Filament,C,Total Defense Shield,405.5766793,31700,597,407,157.8,0,0,0.018484688980400656
2025-05-21,Night-3,MKBC0401,Material_Filament,C,Zenith Active,334.520447,26940,143,335,244.29,0,0,0.005280064985415205
2025-05-21,Night-3,MKBC0402,Material_Filament,C,Zenith Active,432.273118,35200,554,433,162.86,0,0,0.015494769815964647
2025-05-21,Night-3,MKBC0501,Material_Filament,C,Pro-Clean 5000,350.7371007,28250,166,352,81.4,0,0,0.0058417792792792795
2025-05-21,Night-3,MKBC0601,Material_Filament,C,Total Defense Shield,291.2040558,22676,277,292,78.9,0,0,0.012068139241057815
2025-05-21,Night-3,MKBC0602,Material_Filament,C,Total Defense Shield,277.1609632,21568,321,279,157.8,0,0,0.014664900178171684
2025-05-21,Night-3,MKBC0701,Material_Handle,C,Junior Sparkle (Ages 2+),448.8372093,38300,428,450,172.0,0,0,0.01105143565379054
2025-05-21,Night-3,MKBC0702,Material_Handle,C,Junior Sparkle (Ages 2+),448.8372093,38300,250,450,86.0,0,0,0.00648508430609598
2025-05-21,Night-3,MKBC0901,Material_Filament,C,Total Defense Shield,400.4816223,31298,512,402,157.8,0,0,0.016095567431625275
2025-05-21,Night-3,MKBC0902,Bundle_Material,C,Total Defense Shield,415.1584284,32456,496,224,78.9,0,0,0.015052197135226996
2025-05-21,Night-3,MKBC0902,Material_Filament,C,Total Defense Shield,0.0,0,0,193,78.9,0,1,
2025-05-21,Night-3,MKBC1001,Material_Handle,C,Defense Action Pro,441.6666667,26200,432,443,120.0,0,0,0.01622108741363773
2025-05-21,Night-3,MKBC1002,Material_Filament,C,Classic Clean 100,425.3992395,33264,146,427,78.9,0,0,0.004369949117030829
2025-05-21,Night-3,MKBC1101,Material_Filament,C,Classic Clean 100,396.0456274,31248,405,397,78.9,0,0,0.01279499573500142
2025-05-21,Night-3,MKBC1102,Material_Handle,C,EcoFresh Plus,400.0,34400,212,402,86.0,0,0,0.006125043337570785
2025-05-21,Night-3,MKBC1201,Material_Handle,C,Junior Sparkle (Ages 2+),347.6744186,29600,625,349,172.0,0,0,0.0206782464846981
2025-05-21,Night-3,MKBC1202,Tooling,C,Classic White 110,367.5538657,28700,274,369,78.9,0,0,0.009456754331469593
2025-05-21,Night-3,MKBC1301,Material_Handle,C,Advanced Hydro-Clean,320.0,8000,634,332,50.0,0,0,0.07343062311790595
2025-05-21,Night-3,MKFX2101,Material_Filament,C,Classic Clean 100,102.2053232,8064,252,103,78.9,0,0,0.030303030303030304
2025-05-21,Night-3,MKFX2102,Material_Filament,C,Classic Clean 100,434.3726236,33972,198,436,78.9,0,0,0.005794556628621598
2025-05-21,Night-3,MKTU2001,Material_Handle,C,PureMint Fresh,304.0,7600,319,306,25.0,0,0,0.04028286399797954
2025-05-21,Night-3,MKTU2002,Material_Handle,C,PureMint Fresh,400.0,10000,345,402,25.0,0,0,0.0333494441759304
2025-05-21,Night-3,MKTU2003,Material_Handle,C,EcoSoft Classic,315.498155,8550,487,362,54.2,0,0,0.05388956512116853
2025-05-21,Night-3,MKTU2004,Material_Filament,C,Zenith GreenClean,311.1629716,8000,323,383,25.71,0,0,0.038808122071368495
2025-05-21,Night-3,MKTU2005,Material_Handle,C,GreenClean Pro,370.3703704,9000,539,393,24.3,0,0,0.05650487472481392
2025-05-21,Night-3,MKZA1401,Material_Filament,C,ActiveClean Guard,392.5373134,26300,145,395,134.0,0,0,0.00548307808659482
2025-05-21,Night-3,MKZA1501,Material_Handle,C,Super Soft Pro,357.6218149,23700,464,360,67.11,0,0,0.01920211885449429
2025-05-21,Night-3,MKZA1502,Material_Handle,C,Super Soft Pro,333.0353152,22350,467,345,67.11,0,0,0.020467195512118157
2025-05-21,Night-3,MKZA1602,Material_Handle,C,Deep Action White,319.6078431,16300,406,322,51.0,0,0,0.024302645756015803
2025-05-21,Night-3,MKZA1701,Material_Filament,C,Classic Clean 100,300.8955224,19860,632,305,67.0,0,0,0.030841303923482336
2025-05-21,Night-3,MKZA1702,Material_Handle,C,Deep Action White,401.9607843,20200,461,404,51.0,0,0,0.022312569575528775
2025-05-21,Night-3,MKZA1802,Material_Handle,C,Total Action Model S,397.0149254,26300,227,399,134.0,0,0,0.008557318958042749
2025-05-22,Afternoon-2,MAFT2201,Material_Filament,B,Renew 360,367.9166667,8830,232,196,24.0,0,0,0.02560141249172368
2025-05-22,Afternoon-2,MAFT2201,Material_Handle,B,Renew 360,0.0,0,0,192,24.0,0,1,
2025-05-22,Afternoon-2,MAFT2203,Material_Handle,B,Renew 360,344.0,8256,212,363,24.0,0,0,0.025035427491733587
2025-05-22,Afternoon-2,MAFT2204,Material_Handle,B,Renew 360,341.7083333,8201,190,360,48.0,0,0,0.02264330830651889
2025-05-22,Afternoon-2,MHPT2301,Material_Handle,B,Deep Action White,416.6666667,19700,542,418,48.0,0,0,0.02677601027566446
2025-05-22,Afternoon-2,MHPT2302,Material_Handle,B,Deep Action White,458.3333333,21700,465,459,48.0,0,0,0.02097902097902098
2025-05-22,Afternoon-2,MHPT2303,Material_Handle,B,Total Action Model S,422.7886057,27900,186,425,66.7,0,0,0.006622516556291391
2025-05-22,Afternoon-2,MHPT2304,Material_Filament,B,Total Defense Shield,451.6149462,28224,373,452,63.16,0,0,0.013043326223030388
2025-05-22,Afternoon-2,MHPT2305,Bundle_Material,B,Total Defense Shield,451.6149462,28224,394,452,63.16,0,0,0.013767558879027185
2025-05-22,Afternoon-2,MHPT2306,Material_Filament,B,Total Defense Shield,437.2387587,27316,282,438,63.16,0,0,0.01021813174867744
2025-05-22,Afternoon-2,MHPT2307,UNKNOWN,B,Total Defense Shield,430.9056365,26916,223,432,63.16,0,0,0.008216957146541876
2025-05-22,Afternoon-2,MKBC0101,Material_Handle,B,Ocean Explorer (Ages 6+),141.8604651,12200,385,146,172.0,0,0,0.030591974572904253
2025-05-22,Afternoon-2,MKBC0102,Material_Filament,B,Pro-Clean 5000,308.3538084,24800,547,201,81.4,0,0,0.021580463171183967
2025-05-22,Afternoon-2,MKBC0102,Tooling,B,Pro-Clean 5000,0.0,0,0,109,81.4,0,1,
2025-05-22,Afternoon-2,MKBC0201,Material_Handle,B,EcoFresh Plus,394.3990665,33500,354,396,257.1,0,0,0.010456666863590713
2025-05-22,Afternoon-2,MKBC0202,Material_Filament,B,Pro-Clean 5000,343.980344,27700,359,347,162.8,0,0,0.01279446879789016
2025-05-22,Afternoon-2,MKBC0301,Bundle_Material,B,Classic Clean 100,375.4626109,29324,678,12,78.9,0,0,0.022598493433771082
2025-05-22,Afternoon-2,MKBC0301,Material_Filament,B,Classic Clean 100,0.0,0,0,397,157.8,0,1,
2025-05-22,Afternoon-2,MKBC0302,Material_Filament,B,Total Defense Shield,427.9340938,33464,580,453,78.9,0,0,0.017036775937022675
2025-05-22,Afternoon-2,MKBC0402,Material_Filament,B,Zenith Active,408.940194,33000,157,411,244.29,0,0,0.0047350484060681005
2025-05-22,Afternoon-2,MKBC0501,Material_Filament,B,Pro-Clean 5000,342.7518428,27600,266,344,162.8,0,0,0.009545682911074427
2025-05-22,Afternoon-2,MKBC0502,Material_Handle,B,Total Action Model S,426.7676768,33500,295,403,79.2,0,0,0.008729101938156533
2025-05-22,Afternoon-2,MKBC0502,Tooling,B,Total Action Model S,0.0,0,0,25,79.2,0,1,
2025-05-22,Afternoon-2,MKBC0601,Material_Filament,B,Total Defense Shield,197.9721166,15620,376,199,78.9,0,0,0.023505876469117278
2025-05-22,Afternoon-2,MKBC0602,Material_Filament,B,Total Defense Shield,302.8136882,23592,161,304,78.9,0,0,0.006778091188481455
2025-05-22,Afternoon-2,MKBC0701,Material_Handle,B,Junior Sparkle (Ages 2+),422.0930233,36000,223,423,172.0,0,0,0.006156309527096044
2025-05-22,Afternoon-2,MKBC0702,Material_Handle,B,Junior Sparkle (Ages 2+),419.7674419,36100,365,421,86.0,0,0,0.010009598244892363
2025-05-22,Afternoon-2,MKBC0901,Material_Filament,B,Total Defense Shield,383.269962,29940,753,386,157.8,0,0,0.024533281204183365
2025-05-22,Afternoon-2,MKBC0902,Material_Filament,B,Total Defense Shield,408.8212928,31956,289,410,78.9,0,0,0.008962629865095363
2025-05-22,Afternoon-2,MKBC1001,Material_Handle,B,Defense Action Pro,357.5,21150,238,359,120.0,0,0,0.011127735178604825
2025-05-22,Afternoon-2,MKBC1002,Material_Filament,B,Classic Clean 100,344.9429658,26916,278,347,78.9,0,0,0.010222843274251674
2025-05-22,Afternoon-2,MKBC1101,Material_Filament,B,Classic Clean 100,312.9531052,24392,689,321,78.9,0,0,0.0274709939795064
2025-05-22,Afternoon-2,MKBC1202,Tooling,B,Classic White 110,392.9024081,30700,415,395,78.9,0,0,0.013337618511971717
2025-05-22,Afternoon-2,MKBC1301,Material_Handle,B,Advanced Hydro-Clean,336.0,8400,323,342,50.0,0,0,0.03702854522526654
2025-05-22,Afternoon-2,MKFX2101,Material_Filament,B,Classic Clean 100,383.269962,29940,564,385,78.9,0,0,0.01848937844217152
2025-05-22,Afternoon-2,MKFX2102,Material_Filament,B,Classic Clean 100,434.3726236,33972,164,436,78.9,0,0,0.004804312163112257
2025-05-22,Afternoon-2,MKTU2001,Material_Handle,B,PureMint Fresh,400.0,10000,288,401,50.0,0,0,0.027993779160186624
2025-05-22,Afternoon-2,MKTU2002,Material_Handle,B,PureMint Fresh,368.0,9200,171,371,50.0,0,0,0.018247785721908015
2025-05-22,Afternoon-2,MKTU2003,Material_Handle,B,EcoSoft Classic,306.2730627,8300,301,357,27.1,0,0,0.03499593070573189
2025-05-22,Afternoon-2,MKTU2004,Material_Filament,B,Zenith GreenClean,311.1629716,8000,517,375,25.71,0,0,0.06070212516144182
2025-05-22,Afternoon-2,MKTU2005,Material_Handle,B,GreenClean Pro,345.6790123,8400,432,347,48.6,0,0,0.04891304347826087
2025-05-22,Afternoon-2,MKZA1401,Material_Filament,B,ActiveClean Guard,248.5074627,16650,695,252,67.0,0,0,0.04006918420294033
2025-05-22,Afternoon-2,MKZA1402,Material_Handle,B,ActiveClean Model X,200.6269592,12800,384,203,63.8,0,0,0.02912621359223301
2025-05-22,Afternoon-2,MKZA1501,Material_Filament,B,Super Soft Pro,359.8569513,23850,660,367,67.11,0,0,0.02692778457772338
2025-05-22,Afternoon-2,MKZA1502,Material_Handle,B,Super Soft Pro,230.9640888,15500,602,237,134.22,0,0,0.03738666004223078
2025-05-22,Afternoon-2,MKZA1601,Material_Handle,B,Precision Grip 2.0,304.4776119,20100,167,306,67.0,0,0,0.008239996052696501
2025-05-22,Afternoon-2,MKZA1602,Material_Handle,B,Deep Action White,411.7647059,20700,272,414,51.0,0,0,0.01296967385084875
2025-05-22,Afternoon-2,MKZA1702,Material_Handle,B,Deep Action White,333.3333333,17000,665,337,51.0,0,0,0.03764506085479762
2025-05-22,Afternoon-2,MKZA1802,Material_Handle,B,Total Action Model S,419.4029851,27800,506,421,134.0,0,0,0.017876068678018796
2025-05-22,Day-1,MAFT2201,Material_Filament,A,Renew 360,334.0,8016,246,353,24.0,0,0,0.029774872912127815
2025-05-22,Day-1,MAFT2203,Material_Handle,A,Renew 360,370.0,8880,536,393,24.0,0,0,0.05692438402718777
2025-05-22,Day-1,MAFT2204,Material_Handle,A,Renew 360,354.0,8496,500,374,24.0,0,0,0.05558025789239662
2025-05-22,Day-1,MHPT2301,Material_Handle,A,Deep Action White,402.0833333,19300,395,404,48.0,0,0,0.020055851739020056
2025-05-22,Day-1,MHPT2302,Material_Handle,A,Deep Action White,452.0833333,21400,314,454,48.0,0,0,0.014460716588376162
2025-05-22,Day-1,MHPT2303,Material_Handle,A,Total Action Model S,427.2863568,28500,286,429,133.4,0,0,0.009935385256722018
2025-05-22,Day-1,MHPT2304,Material_Filament,A,Total Defense Shield,422.8625712,26408,244,424,63.16,0,0,0.00915503526939817
2025-05-22,Day-1,MHPT2305,Bundle_Material,A,Total Defense Shield,440.5319823,27524,248,441,63.16,0,0,0.00892985741034135
2025-05-22,Day-1,MHPT2306,Material_Filament,A,Total Defense Shield,426.1557948,26616,84,427,63.16,0,0,0.003146067415730337
2025-05-22,Day-1,MHPT2307,UNKNOWN,A,Total Defense Shield,427.7390754,26716,598,431,63.16,0,0,0.02189353445119719
2025-05-22,Day-1,MKBC0101,Material_Handle,A,Ocean Explorer (Ages 6+),373.255814,31800,491,374,172.0,0,0,0.015205475209810783
2025-05-22,Day-1,MKBC0102,Tooling,A,Pro-Clean 5000,243.2432432,19800,517,244,81.4,0,0,0.025446670276123445
2025-05-22,Day-1,MKBC0201,Material_Handle,A,EcoFresh Plus,361.7269545,30700,310,371,171.4,0,0,0.00999677523379555
2025-05-22,Day-1,MKBC0202,Material_Filament,A,Pro-Clean 5000,312.039312,25100,332,314,162.8,0,0,0.013054419628814092
2025-05-22,Day-1,MKBC0301,Bundle_Material,A,Classic Clean 100,166.0836502,13104,533,177,78.9,0,0,0.03908484270734033
2025-05-22,Day-1,MKBC0301,Bundle_Material,A,Total Defense Shield,82.43346008,6504,486,87,78.9,0,0,0.06952789699570816
2025-05-22,Day-1,MKBC0302,Material_Filament,A,Total Defense Shield,382.6108999,29888,506,403,157.8,0,0,0.01664802263604659
2025-05-22,Day-1,MKBC0402,Material_Filament,A,Zenith Active,425.5188505,34350,597,426,162.86,0,0,0.01708301141728904
2025-05-22,Day-1,MKBC0501,Material_Filament,A,Pro-Clean 5000,361.1793612,29100,168,362,81.4,0,0,0.005740057400574006
2025-05-22,Day-1,MKBC0502,Tooling,A,Total Action Model S,181.8181818,14400,165,184,79.2,0,0,0.01132852729145211
2025-05-22,Day-1,MKBC0601,Material_Filament,A,Total Defense Shield,0.0,0,200,3,78.9,1,0,1.0
2025-05-22,Day-1,MKBC0602,Material_Filament,A,Total Defense Shield,399.8479087,31548,571,401,78.9,0,0,0.01777763940346835
2025-05-22,Day-1,MKBC0701,Material_Handle,A,Junior Sparkle (Ages 2+),425.5813953,36300,348,427,172.0,0,0,0.009495743287491814
2025-05-22,Day-1,MKBC0702,Material_Handle,A,Junior Sparkle (Ages 2+),418.6046512,35700,210,420,86.0,0,0,0.005847953216374269
2025-05-22,Day-1,MKBC0901,Material_Filament,A,Total Defense Shield,311.6856781,24592,552,314,157.8,0,0,0.021953547566019728
2025-05-22,Day-1,MKBC0902,Material_Filament,A,Total Defense Shield,402.382763,31748,544,404,78.9,0,0,0.016846277715842933
2025-05-22,Day-1,MKBC1001,Material_Handle,A,Defense Action Pro,433.3333333,25700,428,435,180.0,0,0,0.01638089406001225
2025-05-22,Day-1,MKBC1002,Material_Filament,A,Classic Clean 100,437.008872,34180,404,438,78.9,0,0,0.011681702521397178
2025-05-22,Day-1,MKBC1101,Material_Filament,A,Classic Clean 100,421.5969582,32964,494,423,78.9,0,0,0.014764779723832866
2025-05-22,Day-1,MKBC1202,Tooling,A,Classic White 110,392.9024081,30700,432,395,78.9,0,0,0.013876397276114609
2025-05-22,Day-1,MKBC1301,Material_Handle,A,Advanced Hydro-Clean,320.0,8000,372,330,25.0,0,0,0.044433827042522696
2025-05-22,Day-1,MKFX2101,Material_Filament,A,Classic Clean 100,376.8314322,29432,234,379,78.9,0,0,0.007887817703768623
2025-05-22,Day-1,MKFX2102,Material_Filament,A,Classic Clean 100,421.5969582,32964,263,423,78.9,0,0,0.007915249646371926
2025-05-22,Day-1,MKTU2001,Material_Handle,A,PureMint Fresh,412.0,10300,351,413,25.0,0,0,0.032954652145338464
2025-05-22,Day-1,MKTU2002,Material_Handle,A,PureMint Fresh,376.0,9400,513,377,50.0,0,0,0.051750226974679715
2025-05-22,Day-1,MKTU2003,Material_Handle,A,EcoSoft Classic,350.5535055,9500,529,406,27.1,0,0,0.0527470336025526
2025-05-22,Day-1,MKTU2004,Material_Filament,A,Zenith GreenClean,328.6658888,8450,292,378,51.42,0,0,0.033401967513154884
